sku,sku_description,price,weight_lb,length_in,width_in,height_in,department,popularity
SKU000277,sku_description_277,639.24,54.24,69.0,3.8,47.3,Dept_12,9.754218365644348e-06
SKU000278,sku_description_278,521.02,29.98,22.4,57.3,12.0,Dept_23,2.4159102529027863e-06
SKU000279,sku_description_279,562.47,64.06,4.4,17.3,21.4,Dept_23,1.4723203920346711e-06
SKU000280,sku_description_280,637.25,99.87,44.4,44.7,41.3,Dept_2,0.00028069081332780994
SKU000281,sku_description_281,712.33,100.73,69.4,18.3,54.5,Dept_6,1.459329492668406e-06
SKU000282,sku_description_282,272.38,73.5,20.9,28.4,52.9,Dept_21,6.049805371708582e-05
SKU000283,sku_description_283,302.34,99.04,6.3,17.6,20.5,Dept_25,3.7768164254670016e-06
SKU000284,sku_description_284,77.9,85.53,34.9,43.8,8.0,Dept_5,4.241253297282916e-06
SKU000285,sku_description_285,463.89,164.55,19.9,48.6,4.9,Dept_5,1.732121052257321e-05
SKU000286,sku_description_286,31.65,6.02,35.6,44.4,4.7,Dept_12,4.490245889077946e-06
SKU000287,sku_description_287,374.08,173.62,83.0,57.6,34.5,Dept_3,1.0259083065698284e-05
SKU000288,sku_description_288,435.49,48.86,67.5,10.3,54.9,Dept_17,1.025665376523658e-06
SKU000289,sku_description_289,231.37,144.38,34.8,35.5,52.1,Dept_16,7.811187354147452e-05
SKU000290,sku_description_290,473.89,81.07,30.6,56.9,48.5,Dept_7,8.582836379876994e-06
SKU000291,sku_description_291,27.31,58.94,83.1,28.9,41.8,Dept_2,4.351242397944942e-06
SKU000292,sku_description_292,32.77,123.11,80.2,53.5,28.1,Dept_24,3.357512784353949e-06
SKU000293,sku_description_293,658.61,153.8,55.2,2.6,19.8,Dept_11,3.5144908227640825e-06
SKU000294,sku_description_294,290.07,90.04,33.5,56.8,36.0,Dept_18,1.3101285599223584e-05
SKU000295,sku_description_295,104.27,93.36,71.7,4.9,26.3,Dept_9,9.179911544450546e-06
SKU000296,sku_description_296,419.23,11.87,60.4,5.4,37.4,Dept_1,2.966977195386987e-06
SKU000297,sku_description_297,616.68,184.81,51.7,22.9,12.6,Dept_15,5.683632638449745e-07
SKU000298,sku_description_298,175.01,169.39,67.0,50.5,49.1,Dept_5,8.446562507372277e-06
SKU000299,sku_description_299,499.44,79.66,13.8,7.0,31.0,Dept_23,1.4452547893036668e-06
SKU000300,sku_description_300,71.02,153.01,83.9,55.9,36.1,Dept_19,0.00012043239011650646
SKU000301,sku_description_301,44.19,62.72,87.6,14.9,48.0,Dept_5,1.8134906636168606e-05
SKU000302,sku_description_302,426.49,146.11,33.2,4.9,15.6,Dept_15,5.854502584229608e-07
SKU000303,sku_description_303,433.89,103.39,85.3,34.7,22.2,Dept_19,1.3651397009401884e-05
SKU000304,sku_description_304,511.03,92.21,72.0,50.1,8.5,Dept_12,0.000111232846357015
SKU000305,sku_description_305,581.69,11.4,84.8,58.4,27.5,Dept_16,9.5831281774745e-06
SKU000306,sku_description_306,780.75,193.09,82.7,15.7,40.0,Dept_9,7.14616937928787e-06
SKU000307,sku_description_307,414.49,167.5,19.7,51.2,26.3,Dept_8,0.00019939024930807467
SKU000308,sku_description_308,260.4,158.7,24.9,10.2,43.3,Dept_6,3.2251106377549124e-06
SKU000309,sku_description_309,636.76,61.05,24.9,45.4,44.9,Dept_5,1.1507969819722061e-05
SKU000310,sku_description_310,218.85,57.99,10.3,3.9,1.1,Dept_9,2.087074155196871e-05
SKU000311,sku_description_311,352.86,114.68,37.0,24.5,35.4,Dept_2,1.727538778487751e-05
SKU000312,sku_description_312,65.53,169.26,33.9,49.1,57.9,Dept_19,2.885102647757571e-06
SKU000313,sku_description_313,23.2,186.93,32.3,9.5,42.4,Dept_11,6.150278862092178e-06
SKU000314,sku_description_314,770.23,53.86,32.7,36.9,29.1,Dept_9,1.6905722698114403e-06
SKU000315,sku_description_315,669.28,121.52,7.5,50.1,27.5,Dept_15,6.686071603504521e-07
SKU000316,sku_description_316,557.69,144.81,18.4,14.0,12.4,Dept_3,2.7756841463630843e-06
SKU000317,sku_description_317,328.94,45.36,28.0,48.5,53.4,Dept_22,1.2078070859507672e-06
SKU000318,sku_description_318,141.12,81.55,80.2,19.8,59.4,Dept_2,1.403575745888872e-06
SKU000319,sku_description_319,127.68,37.58,83.5,25.3,11.8,Dept_22,6.012228495961578e-06
SKU000320,sku_description_320,202.44,139.81,27.1,45.6,7.5,Dept_23,4.854115265572057e-06
SKU000321,sku_description_321,440.73,172.77,63.1,49.7,18.8,Dept_17,1.6484203288497933e-05
SKU000322,sku_description_322,572.53,175.52,76.9,19.5,20.0,Dept_18,2.251216053865412e-05
SKU000323,sku_description_323,529.18,134.05,46.5,14.8,45.1,Dept_13,5.758870036519248e-07
SKU000324,sku_description_324,226.11,69.5,68.5,34.4,14.3,Dept_23,4.349001175784969e-06
SKU000325,sku_description_325,764.03,132.24,87.9,35.4,34.1,Dept_24,1.514162964371405e-06
SKU000326,sku_description_326,591.1,172.87,16.3,7.1,16.8,Dept_25,1.255119466198561e-05
SKU000327,sku_description_327,444.82,125.21,8.2,34.9,46.3,Dept_4,1.106133341072678e-05
SKU000328,sku_description_328,490.54,82.64,58.3,38.9,22.5,Dept_22,1.4627635191023954e-06
SKU000329,sku_description_329,337.42,183.97,46.7,7.7,22.0,Dept_12,3.6200355837559985e-05
SKU000330,sku_description_330,200.44,167.06,28.1,49.4,3.1,Dept_25,2.752629069380478e-06
SKU000331,sku_description_331,286.71,176.5,82.7,31.1,5.1,Dept_22,3.0176737587248205e-08
SKU000332,sku_description_332,607.0,180.65,76.4,36.9,43.8,Dept_5,1.6140783251290254e-05
SKU000333,sku_description_333,14.47,78.82,25.3,32.1,35.0,Dept_18,1.8971671532910857e-05
SKU000334,sku_description_334,95.51,171.94,70.1,30.0,10.1,Dept_8,1.787367858418703e-05
SKU000335,sku_description_335,39.66,114.11,74.9,19.3,57.3,Dept_18,3.964514334818456e-05
SKU000336,sku_description_336,35.46,7.73,30.6,23.2,31.9,Dept_3,2.4409878198965166e-06
SKU000337,sku_description_337,684.8,127.2,10.7,43.3,11.2,Dept_8,2.248911301745666e-05
SKU000338,sku_description_338,563.82,94.18,76.8,38.6,24.6,Dept_14,3.2277027272814494e-06
SKU000339,sku_description_339,380.92,55.1,10.5,37.2,30.8,Dept_6,1.0007650052954386e-05
SKU000340,sku_description_340,80.97,194.08,44.1,48.6,8.5,Dept_13,7.102586535985841e-07
SKU000341,sku_description_341,394.82,11.11,19.1,33.2,30.3,Dept_16,3.90239232140007e-06
SKU000342,sku_description_342,380.36,189.18,83.6,19.5,6.0,Dept_13,4.0055791867193984e-05
SKU000343,sku_description_343,141.04,31.94,11.4,36.5,21.6,Dept_23,3.148641848569741e-06
SKU000344,sku_description_344,348.78,75.46,12.3,47.2,39.2,Dept_16,1.6657686333336657e-05
SKU000345,sku_description_345,320.61,83.51,63.8,53.2,46.7,Dept_10,0.00010639472920126328
SKU000346,sku_description_346,493.83,146.23,20.1,30.6,17.9,Dept_13,7.572672727166448e-06
SKU000347,sku_description_347,509.17,43.2,13.6,22.7,32.4,Dept_7,1.734319501243931e-06
SKU000348,sku_description_348,39.11,197.22,16.8,51.3,21.5,Dept_6,1.5312789287201492e-06
SKU000349,sku_description_349,301.57,149.83,54.4,26.5,59.9,Dept_4,6.412014921029751e-07
SKU000350,sku_description_350,501.81,158.01,21.6,57.9,47.7,Dept_7,1.5141113630640866e-06
SKU000351,sku_description_351,404.0,21.38,35.2,27.1,49.1,Dept_21,1.31373375689e-05
SKU000352,sku_description_352,685.62,95.31,76.8,59.2,54.6,Dept_7,5.712551844138762e-05
SKU000353,sku_description_353,527.98,189.13,17.5,7.7,37.5,Dept_23,1.3272239432194982e-05
SKU000354,sku_description_354,132.86,54.09,74.7,22.0,44.4,Dept_8,1.511319352874973e-06
SKU000355,sku_description_355,59.24,29.16,70.2,18.1,47.9,Dept_16,4.0522679506606435e-06
SKU000356,sku_description_356,515.01,97.13,75.1,59.6,17.1,Dept_24,8.335109569333847e-06
SKU000357,sku_description_357,24.13,186.09,32.5,51.8,58.8,Dept_23,3.290709695849268e-05
SKU000358,sku_description_358,469.86,97.41,43.6,44.8,27.6,Dept_20,4.262524165364486e-06
SKU000359,sku_description_359,752.36,81.03,64.2,55.2,34.1,Dept_2,2.530505275398883e-06
SKU000360,sku_description_360,461.65,130.09,5.3,55.1,36.8,Dept_16,2.1199218531726645e-06
SKU000361,sku_description_361,312.37,187.38,60.4,13.5,31.3,Dept_18,2.0019687235155444e-05
SKU000362,sku_description_362,515.7,9.91,12.6,21.8,24.3,Dept_12,5.4310873745756424e-06
SKU000363,sku_description_363,368.23,30.76,27.4,4.8,53.1,Dept_4,1.3199837176289755e-06
SKU000364,sku_description_364,437.86,26.64,73.3,19.9,3.6,Dept_16,2.4358337846555168e-05
SKU000365,sku_description_365,753.35,17.16,57.9,43.4,15.5,Dept_1,2.097057141226299e-07
SKU000366,sku_description_366,310.72,60.49,56.7,43.4,60.0,Dept_24,4.2569401634075795e-06
SKU000367,sku_description_367,769.07,45.94,22.0,27.8,13.5,Dept_23,2.100602352389088e-06
SKU000368,sku_description_368,724.56,109.78,60.8,11.8,22.3,Dept_13,1.529277723126267e-05
SKU000369,sku_description_369,159.05,65.53,13.6,4.6,48.0,Dept_1,2.2572057084908283e-05
SKU000370,sku_description_370,58.28,81.1,86.9,16.4,15.5,Dept_20,7.75538402365233e-06
SKU000371,sku_description_371,83.32,188.38,24.2,6.8,46.4,Dept_17,4.796641378011243e-05
SKU000372,sku_description_372,17.52,31.22,74.8,59.4,54.4,Dept_23,5.941757387579725e-06
SKU000373,sku_description_373,78.27,77.75,83.0,10.5,4.3,Dept_13,1.3196876360230464e-06
SKU000374,sku_description_374,547.36,51.49,17.1,49.1,56.8,Dept_8,2.0661599286138305e-06
SKU000375,sku_description_375,59.74,109.88,2.9,23.6,30.2,Dept_12,1.493030390469298e-05
SKU000376,sku_description_376,257.22,147.29,78.9,37.9,36.4,Dept_8,1.1479954745747613e-05
SKU000377,sku_description_377,676.37,163.42,69.2,33.2,17.4,Dept_7,1.4346685011415012e-05
SKU000378,sku_description_378,21.55,103.11,15.6,5.3,30.8,Dept_22,4.898907477407886e-06
SKU000379,sku_description_379,652.13,171.0,75.1,54.6,48.7,Dept_1,3.049587471596082e-06
SKU000380,sku_description_380,227.64,157.04,73.3,54.2,48.4,Dept_23,2.0773131693482595e-06
SKU000381,sku_description_381,97.18,31.49,42.6,19.3,19.2,Dept_3,2.3410644636813794e-06
SKU000382,sku_description_382,558.3,49.16,85.3,9.7,41.9,Dept_4,3.514734963934038e-05
SKU000383,sku_description_383,504.27,134.38,53.2,7.9,50.3,Dept_17,0.00012486925357564112
SKU000384,sku_description_384,702.35,194.96,41.0,51.0,55.8,Dept_15,2.8105434856073252e-05
SKU000385,sku_description_385,588.85,75.29,3.2,35.8,9.4,Dept_9,3.966637057951714e-05
SKU000386,sku_description_386,643.37,46.04,85.8,23.7,14.0,Dept_2,2.040385791797253e-06
SKU000387,sku_description_387,227.78,173.84,13.3,21.8,44.0,Dept_15,6.322692730080683e-07
SKU000388,sku_description_388,144.42,40.0,28.1,33.7,54.7,Dept_25,2.361560631981999e-06
SKU000389,sku_description_389,601.24,139.51,66.2,17.8,5.7,Dept_1,5.543031536079879e-06
SKU000390,sku_description_390,646.05,6.95,2.5,3.1,14.9,Dept_7,9.374645144052428e-05
SKU000391,sku_description_391,792.43,3.89,49.7,26.1,54.3,Dept_1,3.840906800505521e-06
SKU000392,sku_description_392,331.86,90.37,16.0,52.8,9.3,Dept_13,6.349629607084891e-05
SKU000393,sku_description_393,299.5,131.34,4.0,48.6,36.2,Dept_7,2.9634444872330055e-07
SKU000394,sku_description_394,621.8,28.57,58.5,54.9,2.3,Dept_15,6.894521002470568e-06
SKU000395,sku_description_395,274.62,152.8,55.1,40.5,15.9,Dept_7,2.376470640687079e-05
SKU000396,sku_description_396,744.81,25.83,66.6,4.9,17.0,Dept_14,1.3014054033769336e-05
SKU000397,sku_description_397,687.15,106.79,56.4,29.1,1.8,Dept_21,3.936217483817863e-06
SKU000398,sku_description_398,344.91,61.73,40.9,3.2,46.8,Dept_20,9.336552594531224e-07
SKU000399,sku_description_399,601.44,150.48,44.1,58.2,43.6,Dept_16,1.490639874778096e-05
SKU000400,sku_description_400,604.37,160.84,21.4,41.5,1.4,Dept_10,4.118955647577539e-06
SKU000401,sku_description_401,85.19,13.31,9.4,2.9,6.2,Dept_19,6.92758693961141e-06
SKU000402,sku_description_402,722.33,38.6,77.8,57.8,46.6,Dept_19,9.91049545766091e-07
SKU000403,sku_description_403,405.69,178.54,62.8,23.6,14.2,Dept_11,2.6458616354521324e-06
SKU000404,sku_description_404,661.69,83.18,12.8,10.6,34.9,Dept_22,1.4485269158553418e-06
SKU000405,sku_description_405,258.08,95.4,25.3,44.2,56.8,Dept_9,8.20446482787234e-06
SKU000406,sku_description_406,716.73,33.69,78.0,10.9,12.2,Dept_10,1.3546428990176638e-07
SKU000407,sku_description_407,313.19,198.98,86.5,14.9,4.2,Dept_6,6.70661526631359e-08
SKU000408,sku_description_408,11.64,184.62,71.6,7.1,35.8,Dept_13,1.8613115932020465e-06
SKU000409,sku_description_409,724.59,0.5,52.2,42.7,19.6,Dept_19,7.381794105790439e-06
SKU000410,sku_description_410,75.76,110.19,78.5,14.3,40.0,Dept_15,2.1190655572608557e-05
SKU000411,sku_description_411,257.49,174.47,57.2,49.3,57.8,Dept_25,2.098664363275999e-05
SKU000412,sku_description_412,760.2,86.16,63.5,38.0,34.5,Dept_4,9.091269007130706e-07
SKU000413,sku_description_413,760.63,87.42,74.8,24.6,41.2,Dept_1,4.022478236662927e-05
SKU000414,sku_description_414,460.03,75.93,33.2,58.4,14.3,Dept_23,3.1061051433479694e-05
SKU000415,sku_description_415,506.57,5.86,71.0,13.4,45.3,Dept_13,1.3874029866491121e-05
SKU000416,sku_description_416,360.41,158.08,20.2,46.2,4.2,Dept_6,2.7496716196086427e-05
SKU000417,sku_description_417,236.69,91.41,19.1,10.9,52.8,Dept_11,4.177938510218148e-06
SKU000418,sku_description_418,264.95,106.26,73.4,14.9,27.3,Dept_10,8.069326888299699e-07
SKU000419,sku_description_419,539.0,51.21,51.6,9.4,18.0,Dept_9,1.4147347364324808e-06
SKU000420,sku_description_420,602.64,156.85,38.4,56.3,36.6,Dept_19,6.698364849208307e-06
SKU000421,sku_description_421,633.89,158.77,48.1,29.5,50.3,Dept_19,1.6945936536709786e-06
SKU000422,sku_description_422,632.33,110.63,88.1,50.6,24.6,Dept_20,3.9332367605465996e-07
SKU000423,sku_description_423,75.69,180.94,80.7,5.3,40.3,Dept_18,2.4045558944180456e-06
SKU000424,sku_description_424,397.05,23.27,46.7,35.9,55.2,Dept_25,2.89650687310083e-05
SKU000425,sku_description_425,48.87,157.35,50.2,28.1,46.9,Dept_13,3.894718092201059e-06
SKU000426,sku_description_426,440.97,111.76,56.1,59.3,57.1,Dept_17,2.81273973052887e-05
SKU000427,sku_description_427,354.9,46.28,71.6,48.0,51.0,Dept_11,1.8173320053723114e-05
SKU000428,sku_description_428,710.5,26.55,78.9,55.8,22.0,Dept_8,1.2958731608449102e-05
SKU000429,sku_description_429,282.68,60.27,14.9,29.5,37.3,Dept_3,1.4679377725549647e-06
SKU000430,sku_description_430,96.3,171.28,57.3,49.0,11.4,Dept_23,4.1645855886937705e-06
SKU000431,sku_description_431,116.96,157.55,22.0,14.1,54.5,Dept_16,4.071422905451027e-07
SKU000432,sku_description_432,609.92,129.06,56.7,42.7,20.3,Dept_2,4.242327092311018e-07
SKU000433,sku_description_433,495.72,18.16,17.1,58.3,31.4,Dept_1,2.207209706294159e-05
SKU000434,sku_description_434,83.59,190.97,73.1,37.4,31.7,Dept_10,2.8961386904930047e-09
SKU000435,sku_description_435,70.03,61.16,60.2,3.3,16.3,Dept_24,1.1217844734888856e-05
SKU000436,sku_description_436,561.67,121.44,78.2,22.0,56.4,Dept_23,4.030700533975276e-06
SKU000437,sku_description_437,60.99,160.64,85.1,36.6,49.4,Dept_19,2.196884531521589e-05
SKU000438,sku_description_438,658.02,26.66,84.2,8.7,22.8,Dept_10,8.190365531537269e-06
SKU000439,sku_description_439,565.88,130.47,14.8,25.3,17.5,Dept_9,3.7606923957912845e-06
SKU000440,sku_description_440,67.83,6.56,35.2,28.2,28.9,Dept_10,6.407643258455222e-06
SKU000441,sku_description_441,70.62,20.45,44.5,53.0,57.7,Dept_11,4.112841484450278e-07
SKU000442,sku_description_442,789.35,144.66,71.4,35.1,47.4,Dept_2,3.4353938982534334e-06
SKU000443,sku_description_443,301.29,31.1,3.3,33.8,23.1,Dept_2,5.13720834423353e-07
SKU000444,sku_description_444,298.4,88.76,83.4,23.2,7.7,Dept_13,4.243856007910573e-06
SKU000445,sku_description_445,650.8,49.74,37.8,24.3,6.1,Dept_17,1.0483633595882151e-07
SKU000446,sku_description_446,757.96,84.3,57.5,34.7,41.1,Dept_14,1.4747620199123762e-05
SKU000447,sku_description_447,788.84,15.54,88.3,11.5,16.4,Dept_14,2.0942319770926536e-06
SKU000448,sku_description_448,603.44,151.0,79.7,29.2,42.1,Dept_1,1.4620171847891932e-05
SKU000449,sku_description_449,302.88,15.9,33.9,31.4,16.0,Dept_12,0.00017129767887497565
SKU000450,sku_description_450,69.55,167.6,44.6,41.8,47.1,Dept_20,7.494421006497607e-06
SKU000451,sku_description_451,622.39,132.56,69.8,36.5,3.4,Dept_3,2.5188233228421083e-05
SKU000452,sku_description_452,448.05,83.38,67.4,21.0,46.1,Dept_4,1.1330740564849089e-05
SKU000453,sku_description_453,341.1,173.31,64.0,32.8,16.6,Dept_18,1.9572141205390054e-05
SKU000454,sku_description_454,725.36,37.31,2.9,3.1,21.0,Dept_6,6.047717719073732e-06
SKU000455,sku_description_455,91.62,52.99,19.5,41.9,9.2,Dept_9,9.60544038826205e-06
SKU000456,sku_description_456,395.62,27.51,21.5,15.5,11.0,Dept_24,6.281809293784576e-06
SKU000457,sku_description_457,12.05,76.38,24.1,50.3,29.3,Dept_15,3.10734778883447e-06
SKU000458,sku_description_458,376.52,197.35,10.5,44.0,43.5,Dept_11,1.0304540627070013e-07
SKU000459,sku_description_459,47.87,32.29,73.0,11.3,29.1,Dept_6,8.429524930423939e-06
SKU000460,sku_description_460,97.7,166.21,32.0,20.7,39.8,Dept_19,1.4642643510567803e-05
SKU000461,sku_description_461,96.67,130.41,70.3,45.4,18.4,Dept_10,8.145084795456663e-06
SKU000462,sku_description_462,520.42,3.26,84.0,42.9,1.5,Dept_14,1.4218108192265465e-05
SKU000463,sku_description_463,597.6,188.98,29.5,33.2,7.9,Dept_19,7.484228597238825e-06
SKU000464,sku_description_464,467.94,194.22,41.9,19.1,33.4,Dept_18,1.4225241374734033e-05
SKU000465,sku_description_465,769.85,184.99,9.7,32.3,22.5,Dept_7,7.649807168211255e-06
SKU000466,sku_description_466,301.77,100.4,27.9,59.5,29.7,Dept_21,4.386881523637929e-06
SKU000467,sku_description_467,230.71,44.15,50.1,25.4,38.9,Dept_6,6.814995912733315e-07
SKU000468,sku_description_468,695.27,78.31,17.9,32.4,15.7,Dept_11,6.514330225832812e-06
SKU000469,sku_description_469,181.21,122.88,49.3,48.6,29.2,Dept_15,1.8107863928065298e-05
SKU000470,sku_description_470,770.69,75.83,29.5,3.6,35.5,Dept_23,1.0804079458279104e-05
SKU000471,sku_description_471,12.69,141.66,89.1,55.2,16.6,Dept_11,5.031175063659827e-06
SKU000472,sku_description_472,775.99,159.14,35.1,51.2,47.4,Dept_2,3.008627471148032e-06
SKU000473,sku_description_473,37.4,41.96,5.4,33.8,45.9,Dept_17,4.8590135402138995e-06
SKU000474,sku_description_474,713.24,81.05,43.6,33.1,8.4,Dept_6,1.3542580150801667e-06
SKU000475,sku_description_475,423.58,191.55,31.4,54.9,3.3,Dept_10,8.214923574051357e-06
SKU000476,sku_description_476,794.39,50.04,34.6,42.9,10.1,Dept_17,1.5229228866260912e-05
SKU000477,sku_description_477,61.82,69.35,34.6,46.4,39.9,Dept_1,6.402682440213334e-07
SKU000478,sku_description_478,444.42,7.23,79.5,15.3,16.9,Dept_3,9.385338393582851e-06
SKU000479,sku_description_479,775.53,66.54,45.8,2.6,29.6,Dept_19,3.271141335302369e-06
SKU000480,sku_description_480,419.91,74.25,24.3,27.5,48.6,Dept_25,7.181805042072303e-05
SKU000481,sku_description_481,504.63,20.06,71.7,8.3,26.1,Dept_15,2.229840035821023e-07
SKU000482,sku_description_482,557.51,0.39,41.0,26.1,30.5,Dept_8,9.270444122138513e-06
SKU000483,sku_description_483,365.27,115.12,14.8,38.6,4.5,Dept_19,1.3692237194984215e-05
SKU000484,sku_description_484,503.16,60.38,89.9,37.1,52.3,Dept_22,1.3804541106846549e-05
SKU000485,sku_description_485,468.7,3.66,4.4,42.0,2.5,Dept_19,2.5528441129524195e-05
SKU000486,sku_description_486,721.22,172.0,64.4,10.2,24.4,Dept_3,7.728623563910025e-06
SKU000487,sku_description_487,39.22,116.92,76.6,16.1,39.7,Dept_22,3.357331878558628e-06
SKU000488,sku_description_488,226.93,34.32,33.1,42.4,18.2,Dept_19,4.4457989484304325e-05
SKU000489,sku_description_489,760.48,173.06,15.8,12.7,35.9,Dept_3,2.491636575978176e-06
SKU000490,sku_description_490,712.54,50.79,40.4,14.5,19.3,Dept_11,8.826064717698323e-06
SKU000491,sku_description_491,366.16,45.57,44.5,41.1,43.5,Dept_4,0.00040587980837666026
SKU000492,sku_description_492,497.25,178.94,90.0,44.2,28.5,Dept_23,1.0928271615808092e-05
SKU000493,sku_description_493,224.07,35.97,3.7,18.9,35.3,Dept_13,1.3061359248665623e-06
SKU000494,sku_description_494,152.93,175.81,59.7,52.6,39.7,Dept_7,1.7740680446074875e-05
SKU000495,sku_description_495,372.57,160.61,72.8,50.4,34.1,Dept_5,4.677320728402473e-06
SKU000496,sku_description_496,284.62,62.02,56.4,36.8,45.9,Dept_10,7.788738902100898e-06
SKU000497,sku_description_497,468.17,6.98,57.4,49.9,28.3,Dept_4,7.68803082935297e-06
SKU000498,sku_description_498,64.95,16.61,79.0,58.7,41.8,Dept_8,6.324888607333768e-05
SKU000499,sku_description_499,779.59,21.99,51.7,56.5,39.8,Dept_7,3.98799898409107e-06
SKU000500,sku_description_500,789.01,178.17,79.6,9.4,53.5,Dept_3,1.1186012101408069e-06
SKU000501,sku_description_501,559.43,80.87,20.5,24.0,11.2,Dept_18,1.1369322952512903e-05
SKU000502,sku_description_502,430.27,6.6,47.4,44.0,44.8,Dept_2,1.674093595503641e-07
SKU000503,sku_description_503,249.69,111.35,5.0,7.1,31.1,Dept_11,8.941620486199352e-06
SKU000504,sku_description_504,651.59,41.68,72.7,9.9,2.7,Dept_18,2.4032029879935396e-06
SKU000505,sku_description_505,548.73,47.1,70.4,25.3,57.2,Dept_2,6.052850712213955e-06
SKU000506,sku_description_506,132.61,32.25,49.4,2.4,33.9,Dept_5,3.5992881526537047e-06
SKU000507,sku_description_507,729.01,152.43,36.8,27.6,8.4,Dept_2,8.602596478358273e-06
SKU000508,sku_description_508,658.56,0.22,34.6,24.8,41.9,Dept_11,2.5862441122228885e-06
