Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2000063,SKU000078,sku_description_78,5,1,62.01,STH,Store J,01/24/2024,34755,32.994185,-88.018414,Shipped,01/28/2024
2000063,SKU037646,sku_description_37646,6,1,405.96,STH,Store J,01/24/2024,34755,32.994185,-88.018414,Shipped,01/25/2024
2000063,SKU001232,sku_description_1232,7,3,558.81,STH,Store J,01/24/2024,34755,32.994185,-88.018414,Shipped,01/26/2024
2000065,SKU027015,sku_description_27015,1,1,741.39,BOPIS,Store C,04/26/2024,48226,42.3314,-83.0458,Shipped,04/29/2024
2000065,SKU009575,sku_description_9575,2,2,611.96,BOPIS,Store C,04/26/2024,48226,42.3314,-83.0458,Shipped,04/28/2024
2000065,SKU011153,sku_description_11153,3,3,888.48,BOPIS,Store C,04/26/2024,48226,42.3314,-83.0458,Shipped,04/27/2024
2000066,SKU016594,sku_description_16594,1,2,702.14,BOPIS,Store B,05/28/2024,60601,41.8837,-87.6233,Shipped,06/01/2024
2000066,SKU020982,sku_description_20982,2,1,645.0,BOPIS,Store B,05/28/2024,60601,41.8837,-87.6233,Shipped,05/29/2024
2000066,SKU034944,sku_description_34944,3,4,2212.44,BOPIS,Store B,05/28/2024,60601,41.8837,-87.6233,Shipped,05/30/2024
2000066,SKU013269,sku_description_13269,4,2,1534.3,BOPIS,Store B,05/28/2024,60601,41.8837,-87.6233,Shipped,06/01/2024
2000067,SKU012004,sku_description_12004,1,4,2478.48,STH,Store H,02/10/2024,36050,44.056235,-75.432673,Shipped,02/11/2024
2000067,SKU002537,sku_description_2537,2,1,593.16,STH,Store H,02/10/2024,36050,44.056235,-75.432673,Shipped,02/14/2024
2000067,SKU012858,sku_description_12858,3,3,1502.22,STH,Store H,02/10/2024,36050,44.056235,-75.432673,Shipped,02/14/2024
2000067,SKU000244,sku_description_244,4,3,894.06,STH,Store H,02/10/2024,36050,44.056235,-75.432673,Shipped,02/14/2024
2000067,SKU032425,sku_description_32425,5,2,1020.52,STH,Store H,02/10/2024,36050,44.056235,-75.432673,Shipped,02/15/2024
2000067,SKU014562,sku_description_14562,6,1,52.39,STH,Store H,02/10/2024,36050,44.056235,-75.432673,Shipped,02/12/2024
2000070,SKU021521,sku_description_21521,1,2,56.3,STH,Store J,07/13/2024,66039,35.549074,-119.468738,Shipped,07/16/2024
2000071,SKU007069,sku_description_7069,1,2,252.82,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/25/2024
2000071,SKU039863,sku_description_39863,2,2,1224.14,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/26/2024
2000071,SKU009215,sku_description_9215,3,4,86.8,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/24/2024
2000071,SKU021921,sku_description_21921,4,1,123.33,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/24/2024
2000071,SKU024636,sku_description_24636,5,4,1599.64,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/26/2024
2000071,SKU011883,sku_description_11883,6,3,414.81,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/24/2024
2000071,SKU035357,sku_description_35357,7,1,366.04,BOPIS,Store G,05/22/2024,32202,30.3322,-81.6557,Shipped,05/26/2024
2000074,SKU033777,sku_description_33777,1,1,496.49,BOPIS,Store G,07/05/2024,32202,30.3322,-81.6557,Shipped,07/09/2024
2000074,SKU032544,sku_description_32544,2,1,149.58,BOPIS,Store G,07/05/2024,32202,30.3322,-81.6557,Shipped,07/09/2024
2000074,SKU000498,sku_description_498,3,3,194.85,BOPIS,Store G,07/05/2024,32202,30.3322,-81.6557,Shipped,07/06/2024
2000074,SKU034061,sku_description_34061,4,1,171.52,BOPIS,Store G,07/05/2024,32202,30.3322,-81.6557,Shipped,07/07/2024
2000074,SKU032090,sku_description_32090,5,1,335.02,BOPIS,Store G,07/05/2024,32202,30.3322,-81.6557,Shipped,07/06/2024
2000075,SKU006403,sku_description_6403,1,4,660.8,BOPIS,Store D,03/24/2024,15222,40.4406,-79.9959,Shipped,03/28/2024
2000075,SKU011736,sku_description_11736,2,4,2270.96,BOPIS,Store D,03/24/2024,15222,40.4406,-79.9959,Shipped,03/28/2024
2000075,SKU004459,sku_description_4459,3,1,334.41,BOPIS,Store D,03/24/2024,15222,40.4406,-79.9959,Shipped,03/27/2024
2000075,SKU022124,sku_description_22124,4,4,2492.56,BOPIS,Store D,03/24/2024,15222,40.4406,-79.9959,Shipped,03/29/2024
2000078,SKU004648,sku_description_4648,1,4,816.36,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/21/2024
2000078,SKU010051,sku_description_10051,2,4,2594.0,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/21/2024
2000078,SKU008681,sku_description_8681,3,1,10.37,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/21/2024
2000078,SKU023466,sku_description_23466,4,3,165.0,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/21/2024
2000078,SKU026330,sku_description_26330,5,2,372.46,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/21/2024
2000078,SKU015824,sku_description_15824,6,4,1843.96,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/21/2024
2000078,SKU007600,sku_description_7600,7,3,681.06,STH,Store F,04/17/2024,46359,46.861948,-121.202915,Shipped,04/22/2024
2000080,SKU002420,sku_description_2420,1,1,312.23,BOPIS,Store D,05/16/2024,15222,40.4406,-79.9959,Shipped,05/17/2024
2000080,SKU018263,sku_description_18263,2,1,66.94,BOPIS,Store D,05/16/2024,15222,40.4406,-79.9959,Shipped,05/19/2024
2000080,SKU028631,sku_description_28631,3,3,1453.68,BOPIS,Store D,05/16/2024,15222,40.4406,-79.9959,Shipped,05/17/2024
2000081,SKU024227,sku_description_24227,1,4,2144.12,STH,Store A,12/25/2024,70416,37.075255,-102.121953,Shipped,12/26/2024
2000081,SKU013928,sku_description_13928,2,3,95.04,STH,Store A,12/25/2024,70416,37.075255,-102.121953,Shipped,12/29/2024
2000081,SKU037341,sku_description_37341,3,1,4.8,STH,Store A,12/25/2024,70416,37.075255,-102.121953,Shipped,12/29/2024
2000081,SKU005798,sku_description_5798,4,4,3128.08,STH,Store A,12/25/2024,70416,37.075255,-102.121953,Shipped,12/28/2024
2000081,SKU031902,sku_description_31902,5,1,153.98,STH,Store A,12/25/2024,70416,37.075255,-102.121953,Shipped,12/29/2024
2000082,SKU011031,sku_description_11031,1,3,661.53,STH,Store A,12/15/2024,81146,36.005266,-77.350822,Shipped,12/20/2024
2000082,SKU000473,sku_description_473,2,3,112.2,STH,Store A,12/15/2024,81146,36.005266,-77.350822,Shipped,12/19/2024
2000082,SKU011883,sku_description_11883,3,3,414.81,STH,Store A,12/15/2024,81146,36.005266,-77.350822,Shipped,12/19/2024
2000082,SKU006909,sku_description_6909,4,4,2726.56,STH,Store A,12/15/2024,81146,36.005266,-77.350822,Shipped,12/20/2024
2000082,SKU039563,sku_description_39563,5,3,1346.73,STH,Store A,12/15/2024,81146,36.005266,-77.350822,Shipped,12/19/2024
2000082,SKU031177,sku_description_31177,6,2,783.24,STH,Store A,12/15/2024,81146,36.005266,-77.350822,Shipped,12/19/2024
2000084,SKU015052,sku_description_15052,1,4,2485.44,STH,Store D,02/06/2024,81067,38.314926,-121.873539,Shipped,02/09/2024
2000084,SKU009471,sku_description_9471,2,3,1120.89,STH,Store D,02/06/2024,81067,38.314926,-121.873539,Shipped,02/09/2024
2000084,SKU008150,sku_description_8150,3,1,204.05,STH,Store D,02/06/2024,81067,38.314926,-121.873539,Shipped,02/11/2024
2000084,SKU005363,sku_description_5363,4,4,1745.6,STH,Store D,02/06/2024,81067,38.314926,-121.873539,Shipped,02/10/2024
2000084,SKU037894,sku_description_37894,5,1,499.11,STH,Store D,02/06/2024,81067,38.314926,-121.873539,Shipped,02/07/2024
2000084,SKU024328,sku_description_24328,6,1,50.75,STH,Store D,02/06/2024,81067,38.314926,-121.873539,Shipped,02/10/2024
2000085,SKU009844,sku_description_9844,1,2,1138.12,BOPIS,Store C,11/07/2024,48226,42.3314,-83.0458,Shipped,11/11/2024
2000085,SKU039810,sku_description_39810,2,2,775.4,BOPIS,Store C,11/07/2024,48226,42.3314,-83.0458,Shipped,11/09/2024
2000085,SKU029233,sku_description_29233,3,1,471.18,BOPIS,Store C,11/07/2024,48226,42.3314,-83.0458,Shipped,11/11/2024
2000085,SKU034626,sku_description_34626,4,2,179.58,BOPIS,Store C,11/07/2024,48226,42.3314,-83.0458,Shipped,11/11/2024
2000086,SKU042530,sku_description_42530,1,2,445.18,STH,Store F,11/21/2024,09578,27.816426,-94.462487,Shipped,11/23/2024
2000086,SKU016471,sku_description_16471,2,4,1103.8,STH,Store F,11/21/2024,09578,27.816426,-94.462487,Shipped,11/24/2024
2000086,SKU033605,sku_description_33605,3,4,510.72,STH,Store F,11/21/2024,09578,27.816426,-94.462487,Shipped,11/26/2024
2000086,SKU041418,sku_description_41418,4,1,11.22,STH,Store F,11/21/2024,09578,27.816426,-94.462487,Shipped,11/22/2024
2000086,SKU008206,sku_description_8206,5,4,825.2,STH,Store F,11/21/2024,09578,27.816426,-94.462487,Shipped,11/24/2024
2000087,SKU013754,sku_description_13754,1,3,569.79,STH,Store A,03/28/2024,72645,46.617128,-107.7353,Shipped,03/30/2024
2000087,SKU036671,sku_description_36671,2,1,135.69,STH,Store A,03/28/2024,72645,46.617128,-107.7353,Shipped,03/31/2024
2000087,SKU026959,sku_description_26959,3,1,363.85,STH,Store A,03/28/2024,72645,46.617128,-107.7353,Shipped,04/02/2024
2000089,SKU036785,sku_description_36785,1,2,127.96,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/08/2024
2000089,SKU004912,sku_description_4912,2,1,444.53,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/06/2024
2000089,SKU038612,sku_description_38612,3,1,52.07,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/06/2024
2000089,SKU023991,sku_description_23991,4,2,336.56,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/07/2024
2000089,SKU035229,sku_description_35229,5,3,1494.84,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/10/2024
2000089,SKU014917,sku_description_14917,6,2,1250.56,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/10/2024
2000089,SKU021584,sku_description_21584,7,3,1354.14,STH,Store B,05/05/2024,05828,46.86985,-81.842259,Shipped,05/06/2024
2000090,SKU036466,sku_description_36466,1,2,425.98,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/28/2024
2000090,SKU026959,sku_description_26959,2,3,1091.55,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/29/2024
2000090,SKU007607,sku_description_7607,3,2,305.52,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/26/2024
2000090,SKU027595,sku_description_27595,4,2,1174.48,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/29/2024
2000090,SKU003049,sku_description_3049,5,4,1279.6,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/29/2024
2000090,SKU007154,sku_description_7154,6,4,2850.04,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/27/2024
2000090,SKU020722,sku_description_20722,7,2,550.96,STH,Store G,03/24/2024,87993,28.613387,-84.777896,Shipped,03/25/2024
2000091,SKU021596,sku_description_21596,1,2,1433.38,STH,Store G,08/24/2024,17006,25.630791,-108.988192,Shipped,08/26/2024
2000091,SKU003252,sku_description_3252,2,2,189.94,STH,Store G,08/24/2024,17006,25.630791,-108.988192,Shipped,08/27/2024
2000091,SKU009520,sku_description_9520,3,2,636.4,STH,Store G,08/24/2024,17006,25.630791,-108.988192,Shipped,08/28/2024
2000092,SKU024021,sku_description_24021,1,3,912.78,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/16/2024
2000092,SKU008937,sku_description_8937,2,1,73.14,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/15/2024
2000092,SKU035421,sku_description_35421,3,4,2645.32,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/17/2024
2000092,SKU039518,sku_description_39518,4,1,711.13,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/18/2024
2000092,SKU040959,sku_description_40959,5,4,1155.44,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/15/2024
2000092,SKU027664,sku_description_27664,6,4,433.2,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/15/2024
2000092,SKU021617,sku_description_21617,7,2,572.22,BOPIS,Store G,07/13/2024,32202,30.3322,-81.6557,Shipped,07/14/2024
2000094,SKU025341,sku_description_25341,1,3,1018.62,STH,Store F,11/23/2024,59952,42.459994,-81.066873,Shipped,11/26/2024
2000094,SKU014792,sku_description_14792,2,1,292.58,STH,Store F,11/23/2024,59952,42.459994,-81.066873,Shipped,11/24/2024
2000094,SKU010087,sku_description_10087,3,3,1721.37,STH,Store F,11/23/2024,59952,42.459994,-81.066873,Shipped,11/27/2024
2000094,SKU001080,sku_description_1080,4,1,760.12,STH,Store F,11/23/2024,59952,42.459994,-81.066873,Shipped,11/26/2024
2000094,SKU003024,sku_description_3024,5,1,267.97,STH,Store F,11/23/2024,59952,42.459994,-81.066873,Shipped,11/25/2024
2000095,SKU000005,sku_description_5,1,1,127.35,STH,Store F,12/18/2024,50674,36.759017,-122.522459,Shipped,12/23/2024
2000095,SKU038270,sku_description_38270,2,4,1333.16,STH,Store F,12/18/2024,50674,36.759017,-122.522459,Shipped,12/22/2024
2000095,SKU024093,sku_description_24093,3,3,643.32,STH,Store F,12/18/2024,50674,36.759017,-122.522459,Shipped,12/22/2024
2000095,SKU008026,sku_description_8026,4,3,979.95,STH,Store F,12/18/2024,50674,36.759017,-122.522459,Shipped,12/23/2024
2000095,SKU010030,sku_description_10030,5,1,538.77,STH,Store F,12/18/2024,50674,36.759017,-122.522459,Shipped,12/19/2024
2000098,SKU011723,sku_description_11723,1,2,792.56,STH,Store C,12/16/2024,65218,40.268527,-103.730934,Shipped,12/18/2024
2000098,SKU017715,sku_description_17715,2,2,466.74,STH,Store C,12/16/2024,65218,40.268527,-103.730934,Shipped,12/21/2024
2000098,SKU039058,sku_description_39058,3,3,1303.23,STH,Store C,12/16/2024,65218,40.268527,-103.730934,Shipped,12/19/2024
2000098,SKU037763,sku_description_37763,4,2,1357.98,STH,Store C,12/16/2024,65218,40.268527,-103.730934,Shipped,12/21/2024
2000100,SKU041175,sku_description_41175,1,2,445.36,BOPIS,Store J,01/29/2024,02108,42.3601,-71.0589,Shipped,02/03/2024
2000102,SKU025493,sku_description_25493,1,3,2113.5,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/20/2024
2000102,SKU000244,sku_description_244,2,2,596.04,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/21/2024
2000102,SKU026554,sku_description_26554,3,2,101.78,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/21/2024
2000102,SKU043017,sku_description_43017,4,1,758.53,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/18/2024
2000102,SKU012241,sku_description_12241,5,4,339.84,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/18/2024
2000102,SKU032366,sku_description_32366,6,4,773.8,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/18/2024
2000102,SKU039242,sku_description_39242,7,2,1068.68,STH,Store G,01/17/2024,15641,27.093642,-78.96738,Shipped,01/18/2024
2000103,SKU020559,sku_description_20559,1,2,167.64,STH,Store J,06/10/2024,20443,27.243118,-114.206485,Shipped,06/14/2024
2000103,SKU001297,sku_description_1297,2,4,545.92,STH,Store J,06/10/2024,20443,27.243118,-114.206485,Shipped,06/14/2024
2000103,SKU042016,sku_description_42016,3,2,131.98,STH,Store J,06/10/2024,20443,27.243118,-114.206485,Shipped,06/12/2024
2000103,SKU035477,sku_description_35477,4,1,213.69,STH,Store J,06/10/2024,20443,27.243118,-114.206485,Shipped,06/13/2024
2000103,SKU025673,sku_description_25673,5,2,1099.96,STH,Store J,06/10/2024,20443,27.243118,-114.206485,Shipped,06/13/2024
2000104,SKU032334,sku_description_32334,1,1,728.89,BOPIS,Store J,07/24/2024,02108,42.3601,-71.0589,Shipped,07/29/2024
2000104,SKU003798,sku_description_3798,2,4,341.2,BOPIS,Store J,07/24/2024,02108,42.3601,-71.0589,Shipped,07/28/2024
2000105,SKU037845,sku_description_37845,1,4,205.68,STH,Store D,05/17/2024,46620,27.265275,-96.09565,Shipped,05/22/2024
2000108,SKU018321,sku_description_18321,1,4,768.08,BOPIS,Store I,10/17/2024,28202,35.2271,-80.8431,Shipped,10/21/2024
2000108,SKU021850,sku_description_21850,2,2,849.96,BOPIS,Store I,10/17/2024,28202,35.2271,-80.8431,Shipped,10/19/2024
2000108,SKU000535,sku_description_535,3,2,1231.76,BOPIS,Store I,10/17/2024,28202,35.2271,-80.8431,Shipped,10/22/2024
2000109,SKU035768,sku_description_35768,1,1,240.64,BOPIS,Store D,06/10/2024,15222,40.4406,-79.9959,Shipped,06/12/2024
2000109,SKU020833,sku_description_20833,2,2,1584.66,BOPIS,Store D,06/10/2024,15222,40.4406,-79.9959,Shipped,06/11/2024
2000110,SKU007666,sku_description_7666,1,3,672.33,STH,Store E,04/18/2024,50440,34.490035,-114.440242,Shipped,04/23/2024
2000110,SKU041705,sku_description_41705,2,3,231.0,STH,Store E,04/18/2024,50440,34.490035,-114.440242,Shipped,04/20/2024
2000110,SKU009948,sku_description_9948,3,1,218.03,STH,Store E,04/18/2024,50440,34.490035,-114.440242,Shipped,04/22/2024
2000110,SKU004044,sku_description_4044,4,3,1489.95,STH,Store E,04/18/2024,50440,34.490035,-114.440242,Shipped,04/23/2024
2000111,SKU040500,sku_description_40500,1,1,351.58,STH,Store E,12/01/2024,06956,47.554578,-84.254478,Shipped,12/02/2024
2000111,SKU021117,sku_description_21117,2,4,1360.24,STH,Store E,12/01/2024,06956,47.554578,-84.254478,Shipped,12/06/2024
2000111,SKU004448,sku_description_4448,3,1,639.93,STH,Store E,12/01/2024,06956,47.554578,-84.254478,Shipped,12/03/2024
2000111,SKU020167,sku_description_20167,4,4,1460.2,STH,Store E,12/01/2024,06956,47.554578,-84.254478,Shipped,12/04/2024
2000111,SKU040172,sku_description_40172,5,1,732.24,STH,Store E,12/01/2024,06956,47.554578,-84.254478,Shipped,12/02/2024
2000112,SKU041334,sku_description_41334,1,1,738.45,STH,Store F,09/12/2024,96290,26.841277,-76.78508,Shipped,09/15/2024
2000112,SKU001413,sku_description_1413,2,1,217.99,STH,Store F,09/12/2024,96290,26.841277,-76.78508,Shipped,09/17/2024
2000112,SKU007964,sku_description_7964,3,4,1505.44,STH,Store F,09/12/2024,96290,26.841277,-76.78508,Shipped,09/16/2024
2000112,SKU009209,sku_description_9209,4,3,1902.45,STH,Store F,09/12/2024,96290,26.841277,-76.78508,Shipped,09/16/2024
2000113,SKU025402,sku_description_25402,1,3,1550.67,STH,Store D,07/21/2024,55422,26.2441,-121.02242,Shipped,07/22/2024
2000113,SKU026475,sku_description_26475,2,2,1201.06,STH,Store D,07/21/2024,55422,26.2441,-121.02242,Shipped,07/23/2024
2000113,SKU006242,sku_description_6242,3,2,157.18,STH,Store D,07/21/2024,55422,26.2441,-121.02242,Shipped,07/25/2024
2000113,SKU009918,sku_description_9918,4,1,171.99,STH,Store D,07/21/2024,55422,26.2441,-121.02242,Shipped,07/24/2024
2000113,SKU021766,sku_description_21766,5,4,3130.36,STH,Store D,07/21/2024,55422,26.2441,-121.02242,Shipped,07/22/2024
2000113,SKU014408,sku_description_14408,6,2,982.6,STH,Store D,07/21/2024,55422,26.2441,-121.02242,Shipped,07/25/2024
2000114,SKU031727,sku_description_31727,1,4,1377.52,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/30/2024
2000114,SKU032849,sku_description_32849,2,2,521.5,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/30/2024
2000114,SKU002248,sku_description_2248,3,3,1996.8,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/30/2024
2000114,SKU030316,sku_description_30316,4,3,1267.47,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/27/2024
2000114,SKU005095,sku_description_5095,5,3,116.97,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/30/2024
2000114,SKU009290,sku_description_9290,6,3,538.62,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/26/2024
2000114,SKU034256,sku_description_34256,7,2,550.62,STH,Store D,11/25/2024,54559,41.075046,-72.00471,Shipped,11/27/2024
2000116,SKU035553,sku_description_35553,1,4,1752.88,STH,Store E,03/14/2024,28625,42.02493,-77.269349,Shipped,03/18/2024
2000116,SKU035616,sku_description_35616,2,1,698.48,STH,Store E,03/14/2024,28625,42.02493,-77.269349,Shipped,03/19/2024
2000118,SKU038071,sku_description_38071,1,1,408.61,STH,Store B,03/12/2024,15457,43.481294,-72.427315,Shipped,03/17/2024
2000118,SKU021766,sku_description_21766,2,3,2347.77,STH,Store B,03/12/2024,15457,43.481294,-72.427315,Shipped,03/13/2024
2000118,SKU003967,sku_description_3967,3,2,494.46,STH,Store B,03/12/2024,15457,43.481294,-72.427315,Shipped,03/15/2024
2000118,SKU010336,sku_description_10336,4,3,1889.19,STH,Store B,03/12/2024,15457,43.481294,-72.427315,Shipped,03/15/2024
2000118,SKU036811,sku_description_36811,5,1,550.93,STH,Store B,03/12/2024,15457,43.481294,-72.427315,Shipped,03/13/2024
2000119,SKU034444,sku_description_34444,1,2,1346.32,STH,Store A,05/06/2024,79775,36.587055,-112.804649,Shipped,05/10/2024
2000119,SKU031799,sku_description_31799,2,4,342.36,STH,Store A,05/06/2024,79775,36.587055,-112.804649,Shipped,05/10/2024
2000119,SKU001687,sku_description_1687,3,1,738.44,STH,Store A,05/06/2024,79775,36.587055,-112.804649,Shipped,05/07/2024
2000119,SKU008380,sku_description_8380,4,1,340.48,STH,Store A,05/06/2024,79775,36.587055,-112.804649,Shipped,05/10/2024
2000119,SKU021142,sku_description_21142,5,1,66.52,STH,Store A,05/06/2024,79775,36.587055,-112.804649,Shipped,05/07/2024
